Text,Label
highkey Are You Available For A Quick Call? ✅,No
fr   if you were here you could help me move furniture   ,No
   what time is the meeting tomorrow?   ,No
please submit the form by friday,No
idk send me the file later pls… btw you looked really good today,Yes
let me know once it’s fixed 👀,No
   if you were here you could help me move furniture ?!,No
   I FEEL REALLY COMFORTABLE WITH YOU  ,Yes
 you handled that well ,No
kinda please confirm the address ✅,No
"i’m  trying   to be chill, work’s stressing me out 🙃",No
  what’s the status on the ticket?  👍,No
bruh APPRECIATE YOU HELPING OUT!,No
   i should sleep but i wanna keep talking to you ,Yes
   what’s the status on the ticket? ,No
can you send me the slides later?,No
i’m fine 😌 just thinking about you a bit 😏,Yes
You Always Message At The Right Time,Yes
  you’re funny lol   💀,No
THAT MADE MY DAY (THANKS FOR HELPING),No
that made my day (thanks for helping),No
CAN YOU SEND ME THE SLIDES LATER?,No
you’re really reliable,No
  I’LL LOOP YOU INTO THE EMAIL ,No
we should hang sometime with everyone,No
dinner? 1 on 1,Yes
you’re really reliable...,No
"I Like You. Like, Like You..",Yes
   what time is the meeting tomorrow?  ,No
ok serious question… when are we hanging out just us,Yes
    I FEEL REALLY COMFORTABLE WITH YOU  🙏,Yes
fr good  thinking??,No
 please confirm the address   ,No
THAT MADE MY DAY (THANKS FOR HELPING)?!,No
we should hang sometime with everyone,No
GREAT JOB TODAY,No
highkey i didn’t expect to enjoy this convo so much,Yes
ngl what time is the meeting tomorrow?,No
it’s nice talking to you,Yes
Please Submit The Form By Friday?!,No
don’t make me laugh in public 💀,No
you’ve got good energy in meetings 🙂,No
I Like Your Perspective On This,No
"i like you. like, like you",Yes
nah PLEASE SUBMIT THE FORM BY FRIDAY.. 🙃,No
i wish   you were here rn??,Yes
omg stoppp that’s hilarious,No
  YOU’RE REALLY RELIABLE ,No
what  time is the meeting tomorrow? 😂,No
   if you were here i’d be happier  💀,Yes
you’re different in a good way,Yes
don’t make me laugh in public 😭,No
 please submit the form by friday   ✨,No
don’t make me laugh in public,No
you’re funny lol,No
You Handled That Well,No
I’LL LOOP YOU INTO THE EMAIL 💀,No
you handled that well??,No
   you always message at the right time ,Yes
bet DINNER? 1 ON 1,Yes
   STOPPP YOU’RE MAKING ME SMILE  ..,Yes
great   job today,No
sooo I’LL LOOP YOU INTO THE EMAIL 💀,No
lmao what’s the status on the ticket??!,No
bruh  please submit the form by friday ?!,No
   what time is the meeting tomorrow? ,No
   Come Over If You Want 👀  ,Yes
sooo you handled that well,No
What’S  Your Eta? 🙂,No
what time is the meeting tomorrow? lowkey wanna grab coffee w you after,Yes
omg  you’re making this convo dangerously fun ,Yes
what time is the meeting tomorrow?,No
   can you send me the slides later?   ,No
your feedback  was really helpful,No
DINNER? 1 ON 1,Yes
what’s the status on the ticket?! 😭,No
WHAT’S YOUR ETA?,No
Don’T Make Me Catch Feelings,Yes
why you so cute tho.. 🙃,Yes
busy   tonight  but   if you’re free i can make time,Yes
   can you review this PR when you get a chance?  ,No
appreciate you helping out,No
ok serious question… when are we hanging out just us,Yes
LET ME KNOW ONCE IT’S FIXED,No
dinner? 1 on 1 🙃,Yes
tbh     WHAT TIME IS THE MEETING TOMORROW? LOWKEY WANNA GRAB COFFEE W YOU AFTER ,Yes
Movie   Night? Just  You + Me,Yes
nah You’Re Making This Convo Dangerously Fun 🙂,Yes
great job today,No
your feedback was  really helpful,No
"good discussion earlier, thanks.. 🙂",No
you’re trouble 😅,Yes
can you review this PR when you get a chance?,No
nice work   on   the presentation,No
   good thinking   ,No
Stoppp You’Re Making Me Smile,Yes
if you were here you could help me move furniture,No
thanks for jumping on that quickly,No
omg i’m  trying   to focus but you’re distracting me,Yes
"i like you. like, like you 😭",Yes
  if you were here i’d be happier   ✅,Yes
let me know once it’s fixed,No
send me the file later pls… btw you looked really good today 😏,Yes
i’ll loop you into the email,No
   let me   know once it’s fixed ,No
idk ok you’re kinda cute but whatever,Yes
thanks for jumping on that quickly! 🙃,No
omg stop being so attractive,Yes
i should sleep but i wanna keep talking to you,Yes
please submit the form by friday! 💀,No
i wish you were here rn,Yes
Movie Night? Just You + Me?? 👍,Yes
please  submit the form by friday,No
dinner?   1 on 1,Yes
movie night? just you + me,Yes
nah you  always message at the right time 😅,Yes
You’Re Making This Convo Dangerously Fun?? 🙏,Yes
CAN YOU SEND ME THE SLIDES LATER???,No
lmao movie night? just you + me,Yes
you always message at the right time 👍,Yes
what’s the status on the ticket?,No
  you free tonight? just us 😏 ,Yes
nice work on the presentation,No
I LIKE OUR TALKS 👀,Yes
you’ve got good energy in meetings,No
your feedback was really helpful,No
GOOD THINKING...,No
THAT’S A SOLID POINT,No
I’Ll Loop You Into The Email??,No
bet i’ll loop you into the email,No
WE  SHOULD HANG SOMETIME… JUST SAYING?? 🙂,Yes
 i’m trying to be chill but you’re making it hard   ,Yes
kinda IF YOU WERE HERE YOU COULD HELP ME MOVE FURNITURE,No
did you pay the bill yet?,No
what time is the meeting tomorrow? ✅,No
good thinking??,No
bet THANKS  FOR JUMPING   ON THAT QUICKLY 🙂,No
i’ll loop you into the email 🥲,No
nice work on the presentation?? 😏,No
lmao please confirm   the address...,No
fr let me know once it’s fixed,No
CAN YOU REVIEW THIS PR WHEN YOU GET A CHANCE?,No
   i’m   glad we talk like this   😏,Yes
lowkey    great job today ,No
   i’m trying to be chill but you’re making it hard   ,Yes
 i like your perspective on this    🙏,No
please   confirm  the address,No
Can You Review This Pr When You Get A Chance?,No
you’re really reliable,No
  busy tonight but if you’re free i can make time  ✨,Yes
that made my day (thanks for helping),No
   i’m trying to be chill but you’re making it hard    🙏,Yes
stop  being   so attractive,Yes
i’ll loop you into the email,No
fr You’Re Really Reliable,No
you always message at the right time 💀,Yes
lmao your feedback was really helpful.. 🙂,No
come over if you want 👀,Yes
Dinner? 1 On 1,Yes
"i’m not flirting, i’m just being nice?! 🙂",No
ngl    what time is the meeting tomorrow? ,No
   What’S The Status On The Ticket?  ,No
   busy tonight but if you’re free i can make time ,Yes
i like your perspective on this,No
dinner? 1 on 1??,Yes
WHAT’S YOUR ETA?,No
   this is random but i’m happy we’re talking ..,Yes
appreciate you helping out 🥲,No
can you review this PR when you get a chance?,No
tbh you’ve got   good energy in meetings,No
your feedback was really helpful,No
sooo let me know once it’s fixed,No
bet I Keep Thinking About You Lol 🙂,Yes
  can you send me the slides later?   ✅,No
  stoppp that’s hilarious   ,No
you handled that well,No
you’re easy to work with ✅,No
DON’T   MAKE ME LAUGH IN PUBLIC 💀,No
bruh nice work on the presentation,No
can you send me the slides later?! 😭,No
  what’s the status on the ticket? ,No
   if you were here you could help me move furniture ,No
   what  time is the meeting tomorrow? lowkey wanna grab coffee w you after ,Yes
bet   I’M Not Flirting… But   ,Yes
BUSY TONIGHT BUT IF YOU’RE FREE I CAN MAKE TIME,Yes
you’re making this convo dangerously fun,Yes
I Should Sleep But I Wanna Keep Talking To You 😭,Yes
You Always Message At The Right Time 😂,Yes
  appreciate you helping out  💀,No
nice work on the presentation,No
let me know once it’s fixed ✨,No
lmao  i wish you were here rn    😂,Yes
 please submit the form by friday ...,No
bet come over if you want 👀,Yes
NGL   I MISS   YOU...,Yes
did you finish the report? also i kinda miss talking to you,Yes
i’m fine 😌 just thinking about you a bit,Yes
stop being so attractive,Yes
"thanks for helping earlier, i owe you dinner sometime 😏",Yes
come over if you want 👀,Yes
sooo appreciate you helping out...,No
you handled that well..,No
i’m glad we talk like this.. 😌,Yes
   we should hang sometime with everyone ,No
" thanks for helping earlier, i owe you dinner sometime 😏  ?!",Yes
   what’s your ETA? .. 😅,No
sooo I   FEEL   REALLY COMFORTABLE WITH YOU??,Yes
   GOOD THINKING   .. 🥲,No
I’M Glad We Talk Like This,Yes
"I LIKE YOU. LIKE, LIKE YOU 👀",Yes
movie night? just you + me 😅,Yes
bruh you explain things clearly,No
stop being so attractive,Yes
lol    DID YOU PAY THE BILL YET?  ,No
I’M Glad We Talk Like This 😏,Yes
 can you send me the slides later?    ✅,No
  please confirm the address  ,No
it’s nice talking to you,Yes
good thinking 🙃,No
 WHAT’S THE STATUS ON THE TICKET?   ,No
YOU HANDLED THAT WELL,No
bet Can You   Review This Pr When You Get A Chance?,No
   what’s the status on the ticket?   ... 💀,No
sooo I Didn’T Expect To Enjoy This Convo So Much 😅,Yes
are you available for a quick call? 😭,No
appreciate you helping out,No
     stoppp that’s hilarious   ,No
BUSY TONIGHT BUT IF YOU’RE FREE I CAN MAKE TIME! 🤝,Yes
kinda CAN YOU REVIEW THIS PR WHEN YOU GET A CHANCE?...,No
what’s the status on the ticket?,No
you’re really reliable,No
if you were here i’d be happier 🙃,Yes
ARE YOU AVAILABLE FOR A QUICK CALL?,No
lowkey you handled that well,No
You’Re Making This Convo Dangerously Fun...,Yes
ngl if you were here i’d be happier,Yes
 You’Re A Good Teammate  ,No
 we should hang sometime with everyone  ??,No
why you so cute tho,Yes
if you were here you could help me move furniture...,No
idk WHAT TIME IS THE MEETING TOMORROW? LOWKEY WANNA GRAB COFFEE W YOU AFTER?!,Yes
ngl WHY YOU SO CUTE THO 😅,Yes
lmao    what time is the meeting tomorrow? lowkey wanna grab coffee w you after ,Yes
   I’Ll   Loop You Into The Email   🙃,No
come over if you want 👀,Yes
I’Ll Loop You Into The Email,No
highkey   dinner? 1 on 1   👍,No
ngl i miss you,Yes
i’m trying to focus but you’re distracting me,Yes
please confirm the address,No
I’Ll Loop  You Into The Email,No
thanks for jumping on that quickly?? ✅,No
i like your perspective on this,No
DID YOU FINISH THE REPORT? ALSO I KINDA MISS TALKING TO YOU,Yes
WHAT’S THE   STATUS ON THE TICKET?,No
fr that made my day (thanks for helping)??,No
Movie Night? Just You + Me,Yes
kinda WHAT TIME IS THE MEETING TOMORROW? 💀,No
STOP  BEING SO ATTRACTIVE,Yes
bet we should hang sometime… just saying,Yes
fr please submit the form by friday,No
CAN YOU SEND ME THE SLIDES LATER? ✅,No
WHY   YOU   SO CUTE THO,Yes
"bruh good discussion earlier, thanks 🤝",No
Are You Available For A Quick Call?,No
great job today,No
  you’ve got good energy in meetings   ,No
WHAT  TIME   IS THE MEETING TOMORROW? 😭,No
I KEEP THINKING ABOUT YOU LOL??,Yes
GOOD THINKING,No
fr    what time is the meeting tomorrow? lowkey wanna grab coffee w you after  ,Yes
please submit the form by friday,No
tbh let me know once it’s fixed,No
"thanks for helping earlier, i owe you dinner sometime 😏",Yes
fr  did you finish the report? also i kinda miss talking to you   😭,Yes
i’m trying to focus but you’re distracting me 😏,Yes
stoppp that’s hilarious 👍,No
you’re a good teammate,No
why you so cute tho?! ✨,Yes
fr dinner? 1 on 1 ✅,Yes
   i   like our talks   🙏,Yes
What’S The Status On The Ticket???,No
Come Over If You Want 👀,Yes
thanks for the update?? 🤝,No
You’Re Easy To Work With 🙂,No
I Like Our Talks 😭,Yes
i like your perspective on this 🙂,No
what time is the meeting tomorrow??!,No
idk I LIKE OUR TALKS,Yes
you’ve got good energy in meetings,No
"good  discussion earlier, thanks 😌",No
highkey we should hang sometime with everyone?? 😭,No
let me know once it’s fixed 😂,No
   STOP BEING SO ATTRACTIVE    ✅,Yes
   THANKS FOR THE UPDATE   ,No
ok serious question… when are we hanging out just us 👍,Yes
i like your perspective on this,No
  Good Thinking   ...,No
YOU’VE   GOT GOOD ENERGY IN MEETINGS,No
   Don’T Make Me Laugh In Public   👍,No
  YOU’RE FUNNY LOL ,No
can you send me the slides later?,No
lowkey i’ll   loop you   into the email,No
i  should   sleep   but i wanna keep talking to you,Yes
nice work on the presentation,No
STOP BEING SO ATTRACTIVE,Yes
lowkey movie night? just you + me,Yes
" I’M Not Flirting, I’M Just Being Nice   ",No
are you available for a quick call?! ✅,No
i wish you were here rn 😅,Yes
send me the file later pls… btw you looked really good today,Yes
Are You Available For A Quick Call?,No
highkey dinner? 1 on 1!,Yes
i’m fine 😌 just thinking about you a bit,Yes
i keep thinking about you lol,Yes
ngl  let me know once it’s fixed ,No
stoppp you’re making me smile,Yes
can you send me the slides later? 😏,No
 please confirm the address ,No
"lmao i’m trying  to be chill, work’s stressing me out.. 🙏",No
sooo   your feedback was really helpful   ,No
 That Made My Day (Thanks For Helping)   ,No
  movie night? just you + me ,Yes
 Don’T Make Me Catch Feelings   ,Yes
busy  tonight  but if you’re free i can make time 😌,Yes
nice work on the presentation 😏,No
      good thinking   ... 🤝,No
please submit the form by friday,No
   are you available for a quick call?  😭,No
   You Handled That Well   😂,No
kinda that’s a solid point 😅,No
THIS   IS RANDOM BUT I’M HAPPY WE’RE TALKING 🙂,Yes
 stop being so attractive   🙏,Yes
"bet i’m not flirting, i’m just being nice",No
  are you available for a quick call?  !,No
appreciate you helping out,No
"good discussion earlier, thanks 👍",No
  i’m not flirting… but   ,Yes
you’re   easy   to   work with,No
highkey    what’s your ETA? ,No
 What’S The Status On The Ticket? ,No
thanks   for   jumping on that quickly!,No
Can   You   Review  This Pr When You Get A Chance?,No
come over if you want 👀..,Yes
ok serious question… when are we hanging out just us 😂,Yes
 you handled that well   ?? 😌,No
DINNER? 1 ON 1 😏,Yes
i keep thinking about you lol,Yes
appreciate you helping out,No
that made my day (thanks for helping),No
what’s your ETA?,No
  you’re trouble 😅   ,Yes
"i’m not flirting, i’m just being nice 😭",No
bruh you’re making this convo dangerously fun 😂,Yes
your feedback was really helpful?!,No
you’ve got good energy in meetings,No
i like our talks 😌,Yes
"tbh   I LIKE YOU. LIKE, LIKE YOU    ✨",Yes
you’re making this convo dangerously fun,Yes
if you were here you could help me move furniture 😌,No
appreciate you helping out,No
You  Make My Day Feel Lighter,Yes
you free tonight? just us 😏,Yes
please submit  the  form by friday 😏,No
your feedback was really helpful,No
    movie night? just you + me   🤝,Yes
can you  review   this PR when you get a chance?,No
bruh you’re easy to work with 😅,No
   NICE WORK ON THE PRESENTATION   👍,No
bruh    don’t make me laugh in public ,No
sooo   GREAT JOB TODAY  ,No
   don’t make me laugh in public   ,No
YOUR FEEDBACK WAS REALLY HELPFUL,No
come over if you want 👀 😂,Yes
i’ll loop you into the email,No
sooo    can you review this PR when you get a chance? !,No
did you pay the bill yet?,No
send me the file later pls… btw you looked really good today 👀,Yes
lol    i wish you were here rn   ,Yes
   you’re a good teammate ,No
     you’re trouble 😅  ,Yes
Stop Being So Attractive,Yes
Ok You’Re Kinda Cute But Whatever ✅,Yes
omg THANKS FOR JUMPING ON THAT QUICKLY,No
i should sleep but i wanna keep talking to you 😏,Yes
That Made My Day (Thanks For Helping),No
ngl you’re a good teammate 🙏,No
highkey   did you pay the bill yet?  ,No
ngl  please confirm the address   ,No
   You Handled That Well   ... 👍,No
THIS IS RANDOM BUT I’M HAPPY WE’RE TALKING,Yes
great job today,No
   can you send me the slides later?   🤝,No
sooo did  you pay the bill yet?,No
send me the file later pls… btw you looked really good today,Yes
idk why you so cute tho..,Yes
i should sleep but i wanna keep talking to you,Yes
"good discussion earlier, thanks",No
You’Re Making This Convo Dangerously Fun,Yes
i like your perspective on this,No
We   Should Hang Sometime With Everyone,No
  what time is the meeting tomorrow?  ,No
you   make  my day feel lighter,Yes
sooo i  feel  really comfortable with you 🙏,Yes
i should sleep but i wanna keep talking to you..,Yes
  COME OVER IF YOU WANT 👀 ,Yes
"thanks for helping earlier, i owe you dinner sometime 😏",Yes
you’ve got good energy in meetings,No
 movie night?   just you + me ,Yes
idk SEND ME THE FILE LATER PLS… BTW YOU LOOKED REALLY GOOD TODAY,Yes
YOU HANDLED THAT WELL 🙂,No
you’re a good teammate,No
ngl i didn’t expect to enjoy this convo so much,Yes
   you’re making this convo dangerously fun  👍,Yes
thanks for jumping on that quickly,No
stop being so attractive,Yes
You Explain Things Clearly,No
I’M Glad We Talk Like This..,Yes
" i’m not flirting, i’m just being nice ",No
WE  SHOULD  HANG SOMETIME… JUST SAYING,Yes
you always message at the right time 😂,Yes
 can you review this PR when you get a chance?  ,No
   stoppp you’re making me smile ??,Yes
highkey    you’re really reliable  ,No
lowkey this is random but i’m happy we’re talking,Yes
 what’s the status on the ticket?  ,No
  This Is Random But I’M Happy We’Re Talking  😂,Yes
"I’M TRYING TO BE CHILL, WORK’S STRESSING ME OUT 💀",No
"lowkey i’m not flirting, i’m just being nice 💀",No
You Explain   Things Clearly,No
"i like you. like, like you 🙂",Yes
 I’M Glad We Talk Like This  ✅,Yes
kinda i’m trying to focus but you’re distracting me 🤝,Yes
can you review this PR when you get a chance? 🙏,No
sooo please submit the form by friday 🙂,No
let me know once it’s fixed,No
"i’m not flirting, i’m just being nice 😅",No
nah are you available for a quick call? 💀,No
stop being so attractive 😭,Yes
ngl   i’m glad we talk like this   🥲,Yes
    i should sleep but i wanna keep talking to you   ,Yes
bet   i’m  trying to focus but you’re distracting me  ,Yes
you’re making this convo dangerously fun 👍,Yes
stoppp  you’re making  me smile,Yes
sooo You Make My Day Feel Lighter,Yes
what time is the meeting tomorrow? lowkey wanna grab coffee w you after,Yes
u free tnite? just us 😏,
lmao what’s the status on the ticket? 😏,No
are you available for a quick call?,No
nah can   you   review this PR when you get a chance?,No
bruh appreciate you helping out 💀,No
what’s  your ETA? 👀,No
i’m glad we talk like this,Yes
you’re making this convo dangerously fun,Yes
fr you’re making this convo dangerously fun 😭,Yes
   don’t make me laugh in public  ,No
  can you review this PR when you get a chance?   ,No
CAN YOU REVIEW THIS PR WHEN YOU GET A CHANCE? 🤝,No
thanks  for  jumping on that quickly,No
lmao thanks for jumping on that quickly,No
appreciate   you  helping  out 👀,No
did you finish the report? also i kinda miss talking to you,Yes
lowkey  dinner? 1 on 1   😅,Yes
APPRECIATE   YOU HELPING   OUT,No
You Free Tonight? Just Us 😏,Yes
  stoppp that’s hilarious ,No
I Should Sleep But I Wanna Keep Talking To You??,Yes
i keep thinking about you lol 😂,Yes
nah Stoppp That’S Hilarious,No
it’s nice talking to you!,Yes
Nice Work On The Presentation,No
you handled that well??,No
you’re  easy to work with?? 🤝,No
You’Re Really Reliable,No
 are you available for a quick call?  😅,No
  you’re kinda becoming my favourite notification ... 😏,Yes
highkey  I’M Glad We Talk Like This   ,Yes
movie  night? just you + me?!,Yes
nah send me the file later pls… btw you looked really good today,Yes
did you pay the bill yet? 🙏,No
I’M FINE 😌 JUST THINKING ABOUT YOU A BIT,Yes
sooo    you’re a good teammate ,No
can you send me the slides later?,No
You Make My Day Feel Lighter..,Yes
i’m not flirting… but?! 🙃,Yes
are you available for a quick call?...,No
omg you’re funny lol ✅,No
you handled that well...,No
let me know once it’s fixed,No
If You   Were Here I’D Be Happier 😏,Yes
you always message at the right time,Yes
sooo let me know once it’s fixed 😂,No
you’re funny lol 😂,No
   you’re really reliable  💀,No
Stoppp You’Re Making Me Smile! ✨,Yes
highkey   what time is the meeting tomorrow? ,No
bruh you explain things clearly,No
i’ll loop you into the email,No
kinda YOU   ALWAYS MESSAGE AT THE RIGHT TIME,Yes
ok you’re kinda cute but whatever,Yes
  I LIKE YOUR PERSPECTIVE ON THIS ??,No
we should hang sometime with everyone,No
lol Great Job  Today,No
please confirm the address,No
I’M TRYING TO FOCUS BUT YOU’RE DISTRACTING ME 🤝,Yes
you handled that well,No
great job today,No
can you  review this PR when you get a chance?,No
i should sleep but i wanna keep talking to you,Yes
THANKS FOR THE UPDATE 😏,No
idk    stop being so attractive  ,Yes
   ok serious question… when are we hanging out just us   😏,Yes
sooo you’re kinda becoming my favourite notification,Yes
lmao YOU’RE FUNNY LOL 😅,No
you’re different in a good way,Yes
YOU’VE GOT GOOD ENERGY IN MEETINGS 👀,No
highkey if you were here you could help me move furniture,No
kinda I’Ll Loop You Into The Email,No
you handled that well 🙂,No
YOU ALWAYS MESSAGE AT THE RIGHT TIME,Yes
i like our talks 👀,Yes
highkey  thanks for the update    ✅,No
omg You’Re Different In A Good Way??,Yes
  what’s your ETA?  ,No
i didn’t expect to enjoy this convo so much?!,Yes
nah appreciate you helping  out,No
ok you’re kinda cute but whatever,Yes
you handled that well,No
 your feedback was really helpful  🤝,No
lowkey you’re a good teammate,No
lmao you’re a good teammate,No
we  should hang   sometime with everyone,No
sooo    good thinking   😂,No
send me the file later pls… btw you looked really good today 🥲,Yes
fr i   keep   thinking  about you lol 🙃,Yes
"kinda        I’M TRYING TO BE CHILL, WORK’S STRESSING ME OUT ",No
   you’re making this convo dangerously fun   ,Yes
tbh i like your perspective on this 🙂,No
"thanks for helping earlier, i owe you dinner sometime 😏?? 👀",Yes
if you were   here you could help me move furniture 🙏,No
ngl     can you review this PR when you get a chance?  ,No
  you free tonight? just us 😏 ,Yes
"fr i like you. like, like you",Yes
stoppp that’s hilarious,No
lmao please   confirm the address,No
Movie Night? Just You + Me,Yes
     you’ve got good energy in meetings   ,No
i’ll loop you into the email..,No
idk you’ve got good energy in meetings...,No
if you were here you could help me move furniture 😂,No
NGL I MISS YOU,Yes
YOU’RE KINDA BECOMING MY FAVOURITE NOTIFICATION 🥲,Yes
omg good thinking?? 🥲,No
WHAT TIME IS THE MEETING TOMORROW?,No
ok serious question… when are we hanging out just us,Yes
are you available for a quick call?,No
  i didn’t expect to enjoy this convo so much    💀,Yes
fr  WHAT TIME IS THE MEETING TOMORROW?  ??,No
i’m   fine 😌  just thinking about you a bit!,Yes
ngl Thanks For Jumping On That Quickly,No
lowkey  if you were here you could help me move furniture ?! 😏,No
can you review this PR when you get a chance?,No
i’m not flirting… but... ✅,Yes
lmao ngl i miss you,Yes
appreciate you helping out??,No
please submit the form by friday 😌,No
that’s a solid point,No
please submit the form by friday,No
great job today 😅,No
highkey i should sleep but i wanna keep talking to you 💀,Yes
lowkey OK YOU’RE KINDA CUTE BUT WHATEVER,Yes
 i like our talks   😂,Yes
Great Job Today,No
Please Submit The Form By Friday,No
  you’ve got good energy in meetings ,No
bet did  you pay the bill yet?,No
fr   CAN YOU SEND ME THE SLIDES LATER? .. 👀,No
what time is the meeting tomorrow? lowkey wanna grab coffee w you after,Yes
sooo Your Feedback Was Really Helpful?! 🥲,No
you explain things clearly?!,No
  If You Were Here You Could Help Me Move Furniture .. 😭,No
"THANKS FOR HELPING EARLIER, I OWE YOU DINNER SOMETIME 😏",Yes
 YOU FREE TONIGHT? JUST US 😏  ! 😅,Yes
thanks for jumping on that quickly,No
   i’m not flirting… but   ,Yes
stoppp you’re making me smile,Yes
ok serious question… when are we hanging out just us,Yes
ngl that’s a solid point 🙃,No
I’M FINE 😌 JUST THINKING ABOUT YOU A BIT,Yes
lmao  i wish you were here rn   ,Yes
ngl i   keep thinking about you lol 🙂,Yes
   you’re really reliable    🙂,No
    if you were here i’d be happier ,Yes
GREAT JOB TODAY,No
are you available for a quick call? 👍,No
don’t make me laugh in public?!,No
movie night? just you + me 😌,Yes
you explain things clearly,No
don’t make me laugh in public,No
kinda please  confirm   the address 👍,No
i should sleep but i wanna keep talking to you 👀,Yes
LET ME KNOW ONCE IT’S FIXED..,No
you’re really reliable,No
"good discussion earlier, thanks",No
 you’re trouble 😅 ,Yes
I Keep Thinking About You Lol,Yes
 what time is the meeting tomorrow?  ??,No
   i wish you were here rn ,Yes
it’s nice talking to you!,Yes
I Feel Really Comfortable With You ✅,Yes
bruh stoppp you’re making me smile 😭,Yes
stoppp that’s hilarious..,No
"I’M NOT FLIRTING, I’M JUST BEING NICE",No
"Good Discussion Earlier, Thanks?!",No
stoppp that’s hilarious,No
lowkey If You Were Here I’D Be Happier 😏,Yes
I’LL  LOOP YOU INTO THE EMAIL,No
YOU EXPLAIN THINGS CLEARLY 👍,No
appreciate you helping out 😭,No
omg  are you available for a quick call?  ,No
i’m fine 😌 just thinking about you a bit,Yes
can you send me the slides later?,No
did you finish the report? also i kinda miss talking to you 😌,Yes
bruh Busy Tonight But If You’Re Free I Can Make Time,Yes
 THANKS FOR THE UPDATE  ??,No
omg thanks   for the update,No
movie night? just you + me,Yes
THAT’S A SOLID POINT,No
"   good discussion earlier, thanks ?!",No
you’re making this convo dangerously fun 😂,Yes
you make my day feel lighter,Yes
you’re making this convo dangerously fun 😅,Yes
 your feedback was really helpful    😂,No
if you were here you could help me move furniture,No
Don’T Make Me Laugh In Public,No
you explain things clearly..,No
you handled that well?? 🙃,No
thanks  for  jumping on that quickly 😌,No
lowkey your feedback was really helpful,No
 That Made My Day (Thanks For Helping)   ,Yes
omg   are you available for a quick call?  ,No
please  confirm   the address,No
   please confirm the address ,No
THANKS FOR THE UPDATE,No
Dinner? 1 On 1,Yes
stoppp that’s hilarious,No
THANKS  FOR  JUMPING ON THAT QUICKLY,No
 I Feel Really Comfortable With You .. 😌,Yes
fr  Don’T Make Me Catch Feelings  🙏,Yes
 what time is the meeting tomorrow? lowkey wanna grab coffee w you after  ,Yes
WHAT TIME IS THE MEETING TOMORROW?,No
what’s the status on the ticket? ✅,No
what’s the status on the ticket?..,No
Are You Available For A Quick Call? 😌,No
you handled that well,No
omg i feel really comfortable with you,Yes
"i’m trying to be chill, work’s stressing me out",No
appreciate you helping out 😌,No
ok   serious question…  when are we hanging out just us,Yes
lowkey let me know once it’s fixed 💀,No
WHAT TIME IS THE MEETING TOMORROW??!,No
send   me the   file later pls… btw you looked really good today,Yes
good thinking.. 🙃,No
You Make My Day Feel Lighter 🙏,Yes
fr    we should hang sometime with everyone   ... ✨,No
lmao appreciate you helping out 😂,No
 nice work on the presentation  😏,No
stoppp  that’s hilarious,No
i should sleep but i wanna keep talking to you,Yes
omg What’S  The  Status On The Ticket? 🙂,No
    stop being so attractive  ,Yes
appreciate you helping out 😂,No
"i’m not flirting, i’m just being nice..",No
you’re easy to work with..,No
     You’Re Really Reliable  🙃,No
"thanks for helping earlier, i owe you dinner sometime 😏",Yes
you’re trouble 😅,Yes
  i should sleep but i wanna keep talking to you    ✅,Yes
YOU’RE DIFFERENT IN A GOOD WAY 🤝,Yes
bruh You’Ve Got Good Energy In Meetings?!,No
lmao i’m trying to  focus but you’re distracting me 💀,Yes
you’re easy to work with!,No
stop   being so attractive 😅,Yes
I SHOULD SLEEP BUT I WANNA KEEP TALKING TO YOU,Yes
THIS IS RANDOM BUT I’M HAPPY WE’RE TALKING 🙃,Yes
this is random   but i’m happy we’re talking 🤝,Yes
 nice work on the presentation  ,No
sooo you’re making this convo dangerously fun,Yes
i’m trying  to focus but you’re distracting me 👀,Yes
you explain things clearly...,No
thanks for the update,No
bet what time is the meeting tomorrow? lowkey wanna grab coffee w you after 👍,Yes
DID YOU PAY THE BILL YET?,No
that made my day (thanks for helping)?!,No
   I’M Glad We Talk Like This  😂,Yes
   nice   work  on the presentation    👀,No
"   i’m not flirting, i’m just being nice  ",No
 why you so cute tho    😭,Yes
WHAT TIME IS THE MEETING TOMORROW? LOWKEY WANNA GRAB COFFEE W YOU AFTER...,Yes
if you were here you could help me move furniture,No
lol thanks for the update 😭,No
you   make  my   day feel lighter ✅,Yes
Please Submit The Form By Friday,No
ngl i should sleep but i wanna keep talking to you 💀,Yes
   why you so cute tho ,Yes
"Thanks For Helping Earlier, I Owe You Dinner Sometime 😏 😭",Yes
"i’m trying to be chill, work’s stressing me out",No
"i’m not flirting, i’m just being nice",No
 we should hang sometime with everyone  ,No
I Should Sleep But I Wanna Keep Talking To You,Yes
NGL I MISS YOU,Yes
stop being so attractive,Yes
sooo are you available for a quick call?,No
bet you’re a good teammate,No
GREAT JOB TODAY ✅,No
YOU’VE GOT GOOD ENERGY IN MEETINGS 😌,No
i keep thinking about you lol ✅,Yes
you’ve got good energy in meetings,No
don’t make me laugh in public 🙏,No
nah What Time Is The Meeting Tomorrow? Lowkey Wanna Grab Coffee W You After... 🙏,Yes
fr what time is the meeting tomorrow? lowkey wanna grab coffee w you after,Yes
 i’m fine 😌 just thinking about you a bit    🤝,Yes
YOU MAKE MY DAY FEEL LIGHTER 🤝,Yes
you’re different in a good way 😏,Yes
fr   why you so cute tho   ,Yes
  you explain things clearly ...,No
